|||Energy sector
|||Oil & gas drilling
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
7|Société des Produits Minéraux|Diversified Metals & Mining|http://www.spm.com.tn|http://www.spm.com.tn/careers|http://www.spm.com.tn/news
8|Société Tunisienne de Métallurgie|Diversified Metals & Mining|http://www.stm.com.tn|http://www.stm.com.tn/careers|http://www.stm.com.tn/news
9|Société de Recyclage des Métaux|Diversified Metals & Mining|http://www.srm.com.tn|http://www.srm.com.tn/careers|http://www.srm.com.tn/news
10|Société des Minerais de Cuivre|Diversified Metals & Mining|http://www.smc.com.tn|http://www.smc.com.tn/careers|http://www.smc.com.tn/news

|||Copper
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Cuivre|Copper|http://www.stc.com.tn|http://www.stc.com.tn/careers|http://www.stc.com.tn/news
2|Société des Mines de Cuivre|Copper|http://www.smc.com.tn|http://www.smc.com.tn/careers|http://www.smc.com.tn/news
3|Société de Transformation de Cuivre|Copper|http://www.stc.com.tn|http://www.stc.com.tn/careers|http://www.stc.com.tn/news
4|Société des Produits en Cuivre|Copper|http://www.spc.com.tn|http://www.spc.com.tn/careers|http://www.spc.com.tn/news
5|Société de Recyclage de Cuivre|Copper|http://www.src.com.tn|http://www.src.com.tn/careers|http://www.src.com.tn/news
6|Société d'Exploitation de Cuivre|Copper|http://www.sec.com.tn|http://www.sec.com.tn/careers|http://www.sec.com.tn/news
7|Société Tunisienne des Métaux|Copper|http://www.stm.com.tn|http://www.stm.com.tn/careers|http://www.stm.com.tn/news
8|Société de Cuivre et Alliages|Copper|http://www.sca.com.tn|http://www.sca.com.tn/careers|http://www.sca.com.tn/news
9|Société de Fabrication de Cuivre|Copper|http://www.sfc.com.tn|http://www.sfc.com.tn/careers|http://www.sfc.com.tn/news
10|Société des Cuivres et Métaux|Copper|http://www.scm.com.tn|http://www.scm.com.tn/careers|http://www.scm.com.tn/news

|||Gold
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne des Mines d'Or|Gold|http://www.stmo.com.tn|http://www.stmo.com.tn/careers|http://www.stmo.com.tn/news
2|Société des Exploitations Minières d'Or|Gold|http://www.semo.com.tn|http://www.semo.com.tn/careers|http://www.semo.com.tn/news
3|Société de Recherche et d'Exploitation d'Or|Gold|http://www.sreo.com.tn|http://www.sreo.com.tn/careers|http://www.sreo.com.tn/news
4|Société des Mines d'Or de Tunisie|Gold|http://www.smot.com.tn|http://www.smot.com.tn/careers|http://www.smot.com.tn/news
5|Société de Transformation de l'Or|Gold|http://www.sto.com.tn|http://www.sto.com.tn/careers|http://www.sto.com.tn/news
6|Société d'Exploitation des Ressources Aurifères|Gold|http://www.sera.com.tn|http://www.sera.com.tn/careers|http://www.sera.com.tn/news
7|Société des Produits Aurifères|Gold|http://www.spa.com.tn|http://www.spa.com.tn/careers|http://www.spa.com.tn/news
8|Société Tunisienne de Métallurgie de l'Or|Gold|http://www.stmo.com.tn|http://www.stmo.com.tn/careers|http://www.stmo.com.tn/news
9|Société de Recyclage de l'Or|Gold|http://www.sro.com.tn|http://www.sro.com.tn/careers|http://www.sro.com.tn/news
10|Société des Alliages Aurifères|Gold|http://www.saa.com.tn|http://www.saa.com.tn/careers|http://www.saa.com.tn/news

|||Precious metals & minerals
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne des Métaux Précieux|Precious Metals & Minerals|http://www.stmp.com.tn|http://www.stmp.com.tn/careers|http://www.stmp.com.tn/news
2|Société des Mines Précieuses|Precious Metals & Minerals|http://www.smp.com.tn|http://www.smp.com.tn/careers|http://www.smp.com.tn/news
3|Société de Transformation des Métaux Précieux|Precious Metals & Minerals|http://www.stmp.com.tn|http://www.stmp.com.tn/careers|http://www.stmp.com.tn/news
4|Société des Ressources Précieuses|Precious Metals & Minerals|http://www.srp.com.tn|http://www.srp.com.tn/careers|http://www.srp.com.tn/news
5|Société d'Exploitation des Métaux Précieux|Precious Metals & Minerals|http://www.semp.com.tn|http://www.semp.com.tn/careers|http://www.semp.com.tn/news
6|Société de Recyclage des Métaux Précieux|Precious Metals & Minerals|http://www.srmp.com.tn|http://www.srmp.com.tn/careers|http://www.srmp.com.tn/news
7|Société de Fabrication de Métaux Précieux|Precious Metals & Minerals|http://www.sfmp.com.tn|http://www.sfmp.com.tn/careers|http://www.sfmp.com.tn/news
8|Société des Alliages Précieux|Precious Metals & Minerals|http://www.sap.com.tn|http://www.sap.com.tn/careers|http://www.sap.com.tn/news
9|Société Tunisienne de Métallurgie Précieuse|Precious Metals & Minerals|http://www.stmp.com.tn|http://www.stmp.com.tn/careers|http://www.stmp.com.tn/news
10|Société des Produits Précieux|Precious Metals & Minerals|http://www.spp.com.tn|http://www.spp.com.tn/careers|http://www.spp.com.tn/news

|||Silver
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Métaux Argentés|Silver|http://www.stma.com.tn|http://www.stma.com.tn/careers|http://www.stma.com.tn/news
2|Société des Mines d'Argent|Silver|http://www.sma.com.tn|http://www.sma.com.tn/careers|http://www.sma.com.tn/news
3|Société de Transformation de l'Argent|Silver|http://www.sta.com.tn|http://www.sta.com.tn/careers|http://www.sta.com.tn/news
4|Société des Ressources Argentées|Silver|http://www.sra.com.tn|http://www.sra.com.tn/careers|http://www.sra.com.tn/news
5|Société d'Exploitation de l'Argent|Silver|http://www.sea.com.tn|http://www.sea.com.tn/careers|http://www.sea.com.tn/news
6|Société de Recyclage de l'Argent|Silver|http://www.sra.com.tn|http://www.sra.com.tn/careers|http://www.sra.com.tn/news
7|Société de Fabrication d'Argent|Silver|http://www.sfa.com.tn|http://www.sfa.com.tn/careers|http://www.sfa.com.tn/news
8|Société des Alliages Argentés|Silver|http://www.saa.com.tn|http://www.saa.com.tn/careers|http://www.saa.com.tn/news
9|Société Tunisienne de Métallurgie d'Argent|Silver|http://www.stma.com.tn|http://www.stma.com.tn/careers|http://www.stma.com.tn/news
10|Société des Produits Argentés|Silver|http://www.spa.com.tn|http://www.spa.com.tn/careers|http://www.spa.com.tn/news

|||Steel
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de l'Acier|Steel|http://www.sta.com.tn|http://www.sta.com.tn/careers|http://www.sta.com.tn/news
2|Société des Industries Métallurgiques|Steel|http://www.sim.com.tn|http://www.sim.com.tn/careers|http://www.sim.com.tn/news
3|Société de Production d'Acier|Steel|http://www.spa.com.tn|http://www.spa.com.tn/careers|http://www.spa.com.tn/news
4|Société de Transformation de l'Acier|Steel|http://www.sta.com.tn|http://www.sta.com.tn/careers|http://www.sta.com.tn/news
5|Société des Métaux et Alloys|Steel|http://www.sma.com.tn|http://www.sma.com.tn/careers|http://www.sma.com.tn/news
6|Société de Recyclage de l'Acier|Steel|http://www.sra.com.tn|http://www.sra.com.tn/careers|http://www.sra.com.tn/news
7|Société Tunisienne de Métallurgie|Steel|http://www.stm.com.tn|http://www.stm.com.tn/careers|http://www.stm.com.tn/news
8|Société de Fabrication d'Acier|Steel|http://www.sfa.com.tn|http://www.sfa.com.tn/careers|http://www.sfa.com.tn/news
9|Société des Aciers Spéciaux|Steel|http://www.sas.com.tn|http://www.sas.com.tn/careers|http://www.sas.com.tn/news
10|Société des Produits Métalliques|Steel|http://www.spm.com.tn|http://www.spm.com.tn/careers|http://www.spm.com.tn/news

|||Forest products
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne des Produits Forestiers|Forest Products|http://www.stpf.com.tn|http://www.stpf.com.tn/careers|http://www.stpf.com.tn/news
2|Société de Transformation du Bois|Forest Products|http://www.stb.com.tn|http://www.stb.com.tn/careers|http://www.stb.com.tn/news
3|Société des Bois et Matériaux|Forest Products|http://www.sbm.com.tn|http://www.sbm.com.tn/careers|http://www.sbm.com.tn/news
4|Société des Produits en Bois|Forest Products|http://www.spb.com.tn|http://www.spb.com.tn/careers|http://www.spb.com.tn/news
5|Société Tunisienne de Panneaux Bois|Forest Products|http://www.stpb.com.tn|http://www.stpb.com.tn/careers|http://www.stpb.com.tn/news
6|Société de Fabrication de Mobilier|Forest Products|http://www.sfm.com.tn|http://www.sfm.com.tn/careers|http://www.sfm.com.tn/news
7|Société des Produits Écologiques|Forest Products|http://www.spec.com.tn|http://www.spec.com.tn/careers|http://www.spec.com.tn/news
8|Société de Recyclage du Bois|Forest Products|http://www.srb.com.tn|http://www.srb.com.tn/careers|http://www.srb.com.tn/news
9|Société de Distribution de Bois|Forest Products|http://www.sdb.com.tn|http://www.sdb.com.tn/careers|http://www.sdb.com.tn/news
10|Société des Matériaux de Construction Bois|Forest Products|http://www.smcb.com.tn|http://www.smcb.com.tn/careers|http://www.smcb.com.tn/news

|||Paper products
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne des Produits Papiers|Paper Products|http://www.stpp.com.tn|http://www.stpp.com.tn/careers|http://www.stpp.com.tn/news
2|Société de Fabrication de Papier|Paper Products|http://www.sfp.com.tn|http://www.sfp.com.tn/careers|http://www.sfp.com.tn/news
3|Société des Papiers et Cartons|Paper Products|http://www.spc.com.tn|http://www.spc.com.tn/careers|http://www.spc.com.tn/news
4|Société des Produits en Papiers Recyclés|Paper Products|http://www.spr.com.tn|http://www.spr.com.tn/careers|http://www.spr.com.tn/news
5|Société Tunisienne de Cartonnerie|Paper Products|http://www.stc.com.tn|http://www.stc.com.tn/careers|http://www.stc.com.tn/news
6|Société de Distribution de Papiers|Paper Products|http://www.sdp.com.tn|http://www.sdp.com.tn/careers|http://www.sdp.com.tn/news
7|Société de Transformation de Papier|Paper Products|http://www.stp.com.tn|http://www.stp.com.tn/careers|http://www.stp.com.tn/news
8|Société des Emballages en Papier|Paper Products|http://www.sep.com.tn|http://www.sep.com.tn/careers|http://www.sep.com.tn/news
9|Société de Recyclage des Papiers|Paper Products|http://www.srp.com.tn|http://www.srp.com.tn/careers|http://www.srp.com.tn/news
10|Société des Produits Papetiers|Paper Products|http://www.spp.com.tn|http://www.spp.com.tn/careers|http://www.spp.com.tn/news

|||Industrial sector
|||Aerospace & defense
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunis Aerospace|Aerospace & Defense|https://www.tunisaerospace.tn|https://www.tunisaerospace.tn/careers|https://www.tunisaerospace.tn/news
2|Air Tunisia|Aerospace & Defense|https://www.airtunisia.tn|https://www.airtunisia.tn/careers|https://www.airtunisia.tn/news
3|Sofreavia|Aerospace & Defense|https://www.sofreavia.tn|https://www.sofreavia.tn/careers|https://www.sofreavia.tn/news
4|Tunisian Aircraft Industries|Aerospace & Defense|https://www.tunisianaircraft.tn|https://www.tunisianaircraft.tn/careers|https://www.tunisianaircraft.tn/news
5|Aerospace Engineering Tunisia|Aerospace & Defense|https://www.aerospaceengineering.tn|https://www.aerospaceengineering.tn/careers|https://www.aerospaceengineering.tn/news
6|Defence Systems Tunisia|Aerospace & Defense|https://www.defencesystemstn.tn|https://www.defencesystemstn.tn/careers|https://www.defencesystemstn.tn/news
7|Tunisian Space Agency|Aerospace & Defense|https://www.tunisianspace.tn|https://www.tunisianspace.tn/careers|https://www.tunisianspace.tn/news
8|AeroTunisia|Aerospace & Defense|https://www.aerotunisia.tn|https://www.aerotunisia.tn/careers|https://www.aerotunisia.tn/news
9|Tunisian Defense Technologies|Aerospace & Defense|https://www.tunisiandefense.tn|https://www.tunisiandefense.tn/careers|https://www.tunisiandefense.tn/news
10|Tunisian Aviation Services|Aerospace & Defense|https://www.tunisianaviation.tn|https://www.tunisianaviation.tn/careers|https://www.tunisianaviation.tn/news

|||Building products
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisian Building Materials|Building Products|https://www.tunisianbuildingmaterials.tn|https://www.tunisianbuildingmaterials.tn/careers|https://www.tunisianbuildingmaterials.tn/news
2|Cement Tunisia|Building Products|https://www.cement.tn|https://www.cement.tn/careers|https://www.cement.tn/news
3|Tunisian Glass Industry|Building Products|https://www.tunisian-glass.tn|https://www.tunisian-glass.tn/careers|https://www.tunisian-glass.tn/news
4|Tunisian Ceramics|Building Products|https://www.tunisian-ceramics.tn|https://www.tunisian-ceramics.tn/careers|https://www.tunisian-ceramics.tn/news
5|Tunisian Prefabricated Structures|Building Products|https://www.tunisianprefab.tn|https://www.tunisianprefab.tn/careers|https://www.tunisianprefab.tn/news
6|Building Solutions Tunisia|Building Products|https://www.buildingsolutionstn.tn|https://www.buildingsolutionstn.tn/careers|https://www.buildingsolutionstn.tn/news
7|Tunisian Roofing Systems|Building Products|https://www.tunisianroofing.tn|https://www.tunisianroofing.tn/careers|https://www.tunisianroofing.tn/news
8|Tunisian Insulation Materials|Building Products|https://www.tunisianinsulation.tn|https://www.tunisianinsulation.tn/careers|https://www.tunisianinsulation.tn/news
9|Tunisian Steel Products|Building Products|https://www.tunisiansteel.tn|https://www.tunisiansteel.tn/careers|https://www.tunisiansteel.tn/news
10|Tunisian Construction Supplies|Building Products|https://www.tunisianconstruction.tn|https://www.tunisianconstruction.tn/careers|https://www.tunisianconstruction.tn/news

|||Construction & engineering
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisian Construction Company|Construction & Engineering|https://www.tunisianconstruction.tn|https://www.tunisianconstruction.tn/careers|https://www.tunisianconstruction.tn/news
2|Société Tunisienne d'Ingénierie|Construction & Engineering|https://www.sti.tn|https://www.sti.tn/careers|https://www.sti.tn/news
3|Tunisian Engineering Group|Construction & Engineering|https://www.tunisiangroup.tn|https://www.tunisiangroup.tn/careers|https://www.tunisiangroup.tn/news
4|BTP Tunisia|Construction & Engineering|https://www.btp.tn|https://www.btp.tn/careers|https://www.btp.tn/news
5|Tunisian Civil Engineering|Construction & Engineering|https://www.tunisiancivil.tn|https://www.tunisiancivil.tn/careers|https://www.tunisiancivil.tn/news
6|Société de Construction et de Réhabilitation|Construction & Engineering|https://www.scr.tn|https://www.scr.tn/careers|https://www.scr.tn/news
7|Tunisian Infrastructure Solutions|Construction & Engineering|https://www.tunisianinfrastructure.tn|https://www.tunisianinfrastructure.tn/careers|https://www.tunisianinfrastructure.tn/news
8|Société Tunisienne de Bâtiment|Construction & Engineering|https://www.stb.tn|https://www.stb.tn/careers|https://www.stb.tn/news
9|Tunisian Project Management|Construction & Engineering|https://www.tunisianpm.tn|https://www.tunisianpm.tn/careers|https://www.tunisianpm.tn/news
10|Société de Génie Civil|Construction & Engineering|https://www.geniecivil.tn|https://www.geniecivil.tn/careers|https://www.geniecivil.tn/news

|||Electrical components & equipment
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisian Electrical Components|Electrical Components & Equipment|https://www.tunisianelectrical.tn|https://www.tunisianelectrical.tn/careers|https://www.tunisianelectrical.tn/news
2|Société Tunisienne d'Equipement|Electrical Components & Equipment|https://www.ste.tn|https://www.ste.tn/careers|https://www.ste.tn/news
3|Tunisian Circuit Solutions|Electrical Components & Equipment|https://www.tunisian-circuit.tn|https://www.tunisian-circuit.tn/careers|https://www.tunisian-circuit.tn/news
4|Tunisian Power Systems|Electrical Components & Equipment|https://www.tunisianpower.tn|https://www.tunisianpower.tn/careers|https://www.tunisianpower.tn/news
5|Société de Composants Électriques|Electrical Components & Equipment|https://www.sce.tn|https://www.sce.tn/careers|https://www.sce.tn/news
6|Tunisian Electrical Solutions|Electrical Components & Equipment|https://www.tunisianelectricalsolutions.tn|https://www.tunisianelectricalsolutions.tn/careers|https://www.tunisianelectricalsolutions.tn/news
7|Tunisian Wiring Systems|Electrical Components & Equipment|https://www.tunisianwiring.tn|https://www.tunisianwiring.tn/careers|https://www.tunisianwiring.tn/news
8|Tunisian Automation Equipment|Electrical Components & Equipment|https://www.tunisianautomation.tn|https://www.tunisianautomation.tn/careers|https://www.tunisianautomation.tn/news
