|||Bahamas
|||Energy sector
|||Oil & gas drilling
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Aluminum Company|Aluminum|https://www.bahamasaluminum.com|https://www.bahamasaluminum.com/careers|https://www.bahamasaluminum.com/news
2|Caribbean Aluminum Solutions|Aluminum|https://www.caribbeanaluminumsolutions.com|https://www.caribbeanaluminumsolutions.com/careers|https://www.caribbeanaluminumsolutions.com/news
3|Nassau Aluminum Industries|Aluminum|https://www.nassaualuminumindustries.com|https://www.nassaualuminumindustries.com/careers|https://www.nassaualuminumindustries.com/news
4|Island Aluminum Fabricators|Aluminum|https://www.islandaluminumfabricators.com|https://www.islandaluminumfabricators.com/careers|https://www.islandaluminumfabricators.com/news
5|Tropic Aluminum Works|Aluminum|https://www.tropicaluminumworks.com|https://www.tropicaluminumworks.com/careers|https://www.tropicaluminumworks.com/news
6|Bahamian Aluminum Products|Aluminum|https://www.bahamianaluminumproducts.com|https://www.bahamianaluminumproducts.com/careers|https://www.bahamianaluminumproducts.com/news
7|Eco-Friendly Aluminum Co.|Aluminum|https://www.ecofriendlyaluminumco.com|https://www.ecofriendlyaluminumco.com/careers|https://www.ecofriendlyaluminumco.com/news
8|Bahamas Custom Aluminum|Aluminum|https://www.bahamascustomaluminum.com|https://www.bahamascustomaluminum.com/careers|https://www.bahamascustomaluminum.com/news
9|Caribbean Aluminum Manufacturing|Aluminum|https://www.caribbeanaluminummanufacturing.com|https://www.caribbeanaluminummanufacturing.com/careers|https://www.caribbeanaluminummanufacturing.com/news
10|Bahamian Aluminum Innovations|Aluminum|https://www.bahamianaluminuminnovations.com|https://www.bahamianaluminuminnovations.com/careers|https://www.bahamianaluminuminnovations.com/news

|||Diversified metals & mining
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Diversified Metals|Diversified Metals & Mining|https://www.bahamasdiversifiedmetals.com|https://www.bahamasdiversifiedmetals.com/careers|https://www.bahamasdiversifiedmetals.com/news
2|Caribbean Metal Resources|Diversified Metals & Mining|https://www.caribbeanmetalresources.com|https://www.caribbeanmetalresources.com/careers|https://www.caribbeanmetalresources.com/news
3|Nassau Mining Corporation|Diversified Metals & Mining|https://www.nassauminingcorporation.com|https://www.nassauminingcorporation.com/careers|https://www.nassauminingcorporation.com/news
4|Island Metals & Mining|Diversified Metals & Mining|https://www.islandmetalsmining.com|https://www.islandmetalsmining.com/careers|https://www.islandmetalsmining.com/news
5|Tropic Mining Solutions|Diversified Metals & Mining|https://www.tropicminingsolutions.com|https://www.tropicminingsolutions.com/careers|https://www.tropicminingsolutions.com/news
6|Bahamian Resource Group|Diversified Metals & Mining|https://www.bahamianresourcegroup.com|https://www.bahamianresourcegroup.com/careers|https://www.bahamianresourcegroup.com/news
7|Eco-Metals Bahamas|Diversified Metals & Mining|https://www.ecometalsbahamas.com|https://www.ecometalsbahamas.com/careers|https://www.ecometalsbahamas.com/news
8|Bahamas Mining & Metals|Diversified Metals & Mining|https://www.bahamasminingmetals.com|https://www.bahamasminingmetals.com/careers|https://www.bahamasminingmetals.com/news
9|Caribbean Diversified Mining|Diversified Metals & Mining|https://www.caribbeandiversifiedmining.com|https://www.caribbeandiversifiedmining.com/careers|https://www.caribbeandiversifiedmining.com/news
10|Bahamian Mining Innovations|Diversified Metals & Mining|https://www.bahamianmininginnovations.com|https://www.bahamianmininginnovations.com/careers|https://www.bahamianmininginnovations.com/news

|||Copper
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Copper Company|Copper|https://www.bahamascoppercompany.com|https://www.bahamascoppercompany.com/careers|https://www.bahamascoppercompany.com/news
2|Caribbean Copper Mining|Copper|https://www.caribbeancoppermining.com|https://www.caribbeancoppermining.com/careers|https://www.caribbeancoppermining.com/news
3|Nassau Copper Industries|Copper|https://www.nassaucopperindustries.com|https://www.nassaucopperindustries.com/careers|https://www.nassaucopperindustries.com/news
4|Island Copper Solutions|Copper|https://www.islandcoppersolutions.com|https://www.islandcoppersolutions.com/careers|https://www.islandcoppersolutions.com/news
5|Tropic Copper Works|Copper|https://www.tropiccopperworks.com|https://www.tropiccopperworks.com/careers|https://www.tropiccopperworks.com/news
6|Bahamian Copper Resources|Copper|https://www.bahamian copperresources.com|https://www.bahamian copperresources.com/careers|https://www.bahamian copperresources.com/news
7|Eco-Friendly Copper Co.|Copper|https://www.ecofriendlycopperco.com|https://www.ecofriendlycopperco.com/careers|https://www.ecofriendlycopperco.com/news
8|Bahamas Copper Innovations|Copper|https://www.bahamascopperinnovations.com|https://www.bahamascopperinnovations.com/careers|https://www.bahamascopperinnovations.com/news
9|Caribbean Copper Solutions|Copper|https://www.caribbeancoppersolutions.com|https://www.caribbeancoppersolutions.com/careers|https://www.caribbeancoppersolutions.com/news
10|Bahamian Copper Mining Corp.|Copper|https://www.bahamian copperminingcorp.com|https://www.bahamian copperminingcorp.com/careers|https://www.bahamian copperminingcorp.com/news

|||Gold
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Gold Corporation|Gold|https://www.bahamasgoldcorporation.com|https://www.bahamasgoldcorporation.com/careers|https://www.bahamasgoldcorporation.com/news
2|Caribbean Gold Mining|Gold|https://www.caribbeangoldmining.com|https://www.caribbeangoldmining.com/careers|https://www.caribbeangoldmining.com/news
3|Nassau Gold Industries|Gold|https://www.nassaugoldindustries.com|https://www.nassaugoldindustries.com/careers|https://www.nassaugoldindustries.com/news
4|Island Gold Resources|Gold|https://www.islandgoldresources.com|https://www.islandgoldresources.com/careers|https://www.islandgoldresources.com/news
5|Tropic Gold Mining|Gold|https://www.tropicgoldmining.com|https://www.tropicgoldmining.com/careers|https://www.tropicgoldmining.com/news
6|Bahamian Gold Ventures|Gold|https://www.bahamian goldventures.com|https://www.bahamian goldventures.com/careers|https://www.bahamian goldventures.com/news
7|Eco-Friendly Gold Co.|Gold|https://www.ecofriendlygoldco.com|https://www.ecofriendlygoldco.com/careers|https://www.ecofriendlygoldco.com/news
8|Bahamas Gold Innovations|Gold|https://www.bahamasgoldinnovations.com|https://www.bahamasgoldinnovations.com/careers|https://www.bahamasgoldinnovations.com/news
9|Caribbean Gold Solutions|Gold|https://www.caribbeangoldsolutions.com|https://www.caribbeangoldsolutions.com/careers|https://www.caribbeangoldsolutions.com/news
10|Bahamian Gold Mining Corp.|Gold|https://www.bahamian goldminingcorp.com|https://www.bahamian goldminingcorp.com/careers|https://www.bahamian goldminingcorp.com/news

|||Precious metals & minerals
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Precious Metals|Precious Metals & Minerals|https://www.bahamaspreciousmetals.com|https://www.bahamaspreciousmetals.com/careers|https://www.bahamaspreciousmetals.com/news
2|Caribbean Precious Minerals|Precious Metals & Minerals|https://www.caribbeanpreciousminerals.com|https://www.caribbeanpreciousminerals.com/careers|https://www.caribbeanpreciousminerals.com/news
3|Nassau Precious Metals|Precious Metals & Minerals|https://www.nassaupreciousmetals.com|https://www.nassaupreciousmetals.com/careers|https://www.nassaupreciousmetals.com/news
4|Island Precious Resources|Precious Metals & Minerals|https://www.islandpreciousresources.com|https://www.islandpreciousresources.com/careers|https://www.islandpreciousresources.com/news
5|Tropic Precious Mining|Precious Metals & Minerals|https://www.tropicpreciousmining.com|https://www.tropicpreciousmining.com/careers|https://www.tropicpreciousmining.com/news
6|Bahamian Precious Ventures|Precious Metals & Minerals|https://www.bahamianpreciousventures.com|https://www.bahamianpreciousventures.com/careers|https://www.bahamianpreciousventures.com/news
7|Eco-Friendly Precious Metals|Precious Metals & Minerals|https://www.ecofriendlypreciousmetals.com|https://www.ecofriendlypreciousmetals.com/careers|https://www.ecofriendlypreciousmetals.com/news
8|Bahamas Precious Innovations|Precious Metals & Minerals|https://www.bahamaspreciousinnovations.com|https://www.bahamaspreciousinnovations.com/careers|https://www.bahamaspreciousinnovations.com/news
9|Caribbean Precious Resources|Precious Metals & Minerals|https://www.caribbeanpreciousresources.com|https://www.caribbeanpreciousresources.com/careers|https://www.caribbeanpreciousresources.com/news
10|Bahamian Precious Mining Corp.|Precious Metals & Minerals|https://www.bahamianpreciousminingcorp.com|https://www.bahamianpreciousminingcorp.com/careers|https://www.bahamianpreciousminingcorp.com/news

|||Silver
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Silver Company|Silver|https://www.bahamassilvercompany.com|https://www.bahamassilvercompany.com/careers|https://www.bahamassilvercompany.com/news
2|Caribbean Silver Mining|Silver|https://www.caribbeansilvermining.com|https://www.caribbeansilvermining.com/careers|https://www.caribbeansilvermining.com/news
3|Nassau Silver Industries|Silver|https://www.nassausilverindustries.com|https://www.nassausilverindustries.com/careers|https://www.nassausilverindustries.com/news
4|Island Silver Resources|Silver|https://www.islandsilverresources.com|https://www.islandsilverresources.com/careers|https://www.islandsilverresources.com/news
5|Tropic Silver Mining|Silver|https://www.tropicsilvermining.com|https://www.tropicsilvermining.com/careers|https://www.tropicsilvermining.com/news
6|Bahamian Silver Ventures|Silver|https://www.bahamian silverventures.com|https://www.bahamian silverventures.com/careers|https://www.bahamian silverventures.com/news
7|Eco-Friendly Silver Co.|Silver|https://www.ecofriendlysilverco.com|https://www.ecofriendlysilverco.com/careers|https://www.ecofriendlysilverco.com/news
8|Bahamas Silver Innovations|Silver|https://www.bahamassilverinnovations.com|https://www.bahamassilverinnovations.com/careers|https://www.bahamassilverinnovations.com/news
9|Caribbean Silver Solutions|Silver|https://www.caribbeansilversolutions.com|https://www.caribbeansilversolutions.com/careers|https://www.caribbeansilversolutions.com/news
10|Bahamian Silver Mining Corp.|Silver|https://www.bahamian silverminingcorp.com|https://www.bahamian silverminingcorp.com/careers|https://www.bahamian silverminingcorp.com/news

|||Steel
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Steel Corporation|Steel|https://www.bahamassteelcorporation.com|https://www.bahamassteelcorporation.com/careers|https://www.bahamassteelcorporation.com/news
2|Caribbean Steel Industries|Steel|https://www.caribbeansteelindustries.com|https://www.caribbeansteelindustries.com/careers|https://www.caribbeansteelindustries.com/news
3|Nassau Steel Works|Steel|https://www.nassausteelworks.com|https://www.nassausteelworks.com/careers|https://www.nassausteelworks.com/news
4|Island Steel Resources|Steel|https://www.islandsteelresources.com|https://www.islandsteelresources.com/careers|https://www.islandsteelresources.com/news
5|Tropic Steel Manufacturing|Steel|https://www.tropicsteelmanufacturing.com|https://www.tropicsteelmanufacturing.com/careers|https://www.tropicsteelmanufacturing.com/news
6|Bahamian Steel Ventures|Steel|https://www.bahamiansteelventures.com|https://www.bahamiansteelventures.com/careers|https://www.bahamiansteelventures.com/news
7|Eco-Friendly Steel Co.|Steel|https://www.ecofriendlysteelco.com|https://www.ecofriendlysteelco.com/careers|https://www.ecofriendlysteelco.com/news
8|Bahamas Steel Innovations|Steel|https://www.bahamassteelinnovations.com|https://www.bahamassteelinnovations.com/careers|https://www.bahamassteelinnovations.com/news
9|Caribbean Steel Solutions|Steel|https://www.caribbeansteelsolutions.com|https://www.caribbeansteelsolutions.com/careers|https://www.caribbeansteelsolutions.com/news
10|Bahamian Steel Mining Corp.|Steel|https://www.bahamiansteelminingcorp.com|https://www.bahamiansteelminingcorp.com/careers|https://www.bahamiansteelminingcorp.com/news

|||Forest products
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Forest Products|Forest Products|https://www.bahamasforestproducts.com|https://www.bahamasforestproducts.com/careers|https://www.bahamasforestproducts.com/news
2|Caribbean Timber Industries|Forest Products|https://www.caribbeantimberindustries.com|https://www.caribbeantimberindustries.com/careers|https://www.caribbeantimberindustries.com/news
3|Nassau Woodworks|Forest Products|https://www.nassauwoodworks.com|https://www.nassauwoodworks.com/careers|https://www.nassauwoodworks.com/news
4|Island Lumber Company|Forest Products|https://www.islandlumbercompany.com|https://www.islandlumbercompany.com/careers|https://www.islandlumbercompany.com/news
5|Tropic Forest Solutions|Forest Products|https://www.tropicforestsolutions.com|https://www.tropicforestsolutions.com/careers|https://www.tropicforestsolutions.com/news
6|Bahamian Timber Ventures|Forest Products|https://www.bahamian timberventures.com|https://www.bahamian timberventures.com/careers|https://www.bahamian timberventures.com/news
7|Eco-Friendly Timber Co.|Forest Products|https://www.ecofriendlytimberco.com|https://www.ecofriendlytimberco.com/careers|https://www.ecofriendlytimberco.com/news
8|Bahamas Lumber Innovations|Forest Products|https://www.bahamaslumberinnovations.com|https://www.bahamaslumberinnovations.com/careers|https://www.bahamaslumberinnovations.com/news
9|Caribbean Forest Solutions|Forest Products|https://www.caribbeanforestsolutions.com|https://www.caribbeanforestsolutions.com/careers|https://www.caribbeanforestsolutions.com/news
10|Bahamian Wood Products Corp.|Forest Products|https://www.bahamianwoodproductscorp.com|https://www.bahamianwoodproductscorp.com/careers|https://www.bahamianwoodproductscorp.com/news

|||Paper products
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Paper Products|Paper Products|https://www.bahamaspaperproducts.com|https://www.bahamaspaperproducts.com/careers|https://www.bahamaspaperproducts.com/news
2|Caribbean Paper Industries|Paper Products|https://www.caribbeanpaperindustries.com|https://www.caribbeanpaperindustries.com/careers|https://www.caribbeanpaperindustries.com/news
